id,type,userid,roleid,programid,supervisorynodeid,warehouseid
074e3036-dd4c-443b-9cc5-551a7cb53e4c,supervision,993f8238-f67b-49c5-9a34-2ec0daeb3646,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
802dcea8-e8d9-4eb3-bba1-5118a2d32d96,supervision,993f8238-f67b-49c5-9a34-2ec0daeb3646,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
3bd57687-68f5-46f3-b9d6-a98500980f17,supervision,993f8238-f67b-49c5-9a34-2ec0daeb3646,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
5f195c45-4bb6-47db-9066-228e2135ec35,supervision,0427fb1d-3cd1-4e89-9e7a-64044be8ae41,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
2b49595a-6e58-4395-aee6-7168bd61eaf2,supervision,0427fb1d-3cd1-4e89-9e7a-64044be8ae41,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
b1ebb58e-7ba1-4a98-aef5-9e6b8147e932,supervision,0427fb1d-3cd1-4e89-9e7a-64044be8ae41,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
9b6fc2e4-6891-4364-a91f-de1700ec8256,supervision,f15034ef-6c39-4a48-81ab-c3d2290b5927,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ebfcf349-a033-4158-9571-5c8b5e495aec,supervision,f15034ef-6c39-4a48-81ab-c3d2290b5927,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
6968bdc3-cda4-4846-b7b1-ab469ec86a82,supervision,f15034ef-6c39-4a48-81ab-c3d2290b5927,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
1bb01f17-9f54-42ab-bb33-8912afdb6bf6,supervision,35811ce7-bbf5-4104-9de2-16cb18205e02,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
6a1ab604-e222-4107-b847-98859c3e91b8,supervision,35811ce7-bbf5-4104-9de2-16cb18205e02,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
cd9cf446-b113-4306-ac78-04c0021ad017,supervision,35811ce7-bbf5-4104-9de2-16cb18205e02,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ae5f1424-33ac-47bc-87dc-e784c326e24b,supervision,5150ba8a-3a83-4aca-b86c-461bd89fb9b4,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
7f48cb08-791e-4063-8c59-fb4ef04f85a5,supervision,5150ba8a-3a83-4aca-b86c-461bd89fb9b4,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
a95295de-37db-4240-9020-eb4c27155615,supervision,5150ba8a-3a83-4aca-b86c-461bd89fb9b4,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
8a51643f-e037-4d5a-a885-c451a5ed373b,supervision,1c81a23d-53bc-48da-82a9-837d46fb97b7,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
f0344c73-0094-4851-b8c4-bae60ec9c495,supervision,1c81a23d-53bc-48da-82a9-837d46fb97b7,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
4018bf40-f898-49e0-b379-21020e7ab145,supervision,1c81a23d-53bc-48da-82a9-837d46fb97b7,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
d0dbbc65-a911-4d91-98c2-c2624d24acb3,supervision,d1a4cd16-6041-4774-aff2-3cd22c5e215e,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
869219b6-b9a4-45d1-af16-ebf7c5787aba,supervision,d1a4cd16-6041-4774-aff2-3cd22c5e215e,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
999182e0-2f54-463a-b984-9a454c1c59fe,supervision,d1a4cd16-6041-4774-aff2-3cd22c5e215e,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
e9a749fe-3b6f-40dd-b5db-ad4475157853,supervision,f78e1449-3b99-4818-9329-57651709dd35,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
86363377-4e65-49eb-b8c7-65dffc12eefc,supervision,f78e1449-3b99-4818-9329-57651709dd35,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
0a47dc4d-cb39-4997-bc06-da6237012a33,supervision,f78e1449-3b99-4818-9329-57651709dd35,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
2b0fa354-c7d3-4a3c-8398-c35ee12fa10a,supervision,a31d325f-b845-423b-b5e6-63fa43551c30,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
71191c87-f9c5-4520-b08c-c8eaeac3e983,supervision,a31d325f-b845-423b-b5e6-63fa43551c30,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
c89581ce-49dd-4372-8361-edbfab606021,supervision,a31d325f-b845-423b-b5e6-63fa43551c30,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
1b4f6b5e-44cf-46c3-be13-61e812057a86,supervision,c509536c-4842-4d80-8864-1d08c96164cd,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
78d68630-9515-4b3a-a572-aaba7fe16c10,supervision,c509536c-4842-4d80-8864-1d08c96164cd,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ee0dcc0a-0da4-445b-a3cc-f79315b7146e,supervision,c509536c-4842-4d80-8864-1d08c96164cd,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
53cffb0a-10a0-4c92-b4f0-75909ec97dce,supervision,9c3278d9-9e73-482a-9a59-2d3135c3c6b1,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
849a6685-463b-4795-bbec-17807094f74d,supervision,9c3278d9-9e73-482a-9a59-2d3135c3c6b1,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
8417c756-945c-412e-866a-f9a7cc4e61e0,supervision,9c3278d9-9e73-482a-9a59-2d3135c3c6b1,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
7f5c7d19-215d-46b3-859d-b97922ee2de4,supervision,4ca1a070-9fa1-489e-8b2b-c66797979065,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
11e07033-c591-43a5-88fb-aac42492ff70,supervision,4ca1a070-9fa1-489e-8b2b-c66797979065,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
4a853709-7ec3-4f85-9a7a-89366053c47f,supervision,4ca1a070-9fa1-489e-8b2b-c66797979065,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
0b5faeee-ace5-4155-b42a-9b5d70fb129b,supervision,b5ed451b-fec3-4315-8e59-3980afba48f1,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
7407c309-7d51-4cea-a21d-a4a9c25bfdc7,supervision,b5ed451b-fec3-4315-8e59-3980afba48f1,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
28c09727-3b68-428b-9b99-be05c0ed0e25,supervision,b5ed451b-fec3-4315-8e59-3980afba48f1,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
952d7866-d75a-4b87-a0d2-2ad1fc171134,supervision,c46967b6-99aa-4ed0-a8c2-d571bd776775,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
58c8e4df-f5a4-41bc-80ba-f743e51038e2,supervision,c46967b6-99aa-4ed0-a8c2-d571bd776775,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
779616fa-cdb3-452c-a4d9-bc5aa1546ef6,supervision,c46967b6-99aa-4ed0-a8c2-d571bd776775,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
7d524cd5-1d1c-472c-b13b-b61570fc8420,supervision,2ebcebbd-d3ea-4cad-b2b1-eb57a58cf125,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
f4224c86-ca61-4a6f-9098-20fc9eeb01c8,supervision,2ebcebbd-d3ea-4cad-b2b1-eb57a58cf125,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
8e968c47-28ed-4e35-ba60-c287ccf62abb,supervision,2ebcebbd-d3ea-4cad-b2b1-eb57a58cf125,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
4ad3d449-5ebc-42c7-be58-61093c0c1017,supervision,2f6e72dd-2374-4420-a3b5-bd200214ec71,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
df426da6-92fa-42e4-bfc9-11b05587a947,supervision,2f6e72dd-2374-4420-a3b5-bd200214ec71,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
a001c294-a876-4790-8eea-8f028024f0d0,supervision,2f6e72dd-2374-4420-a3b5-bd200214ec71,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
d992e831-2aa7-42d5-b0fe-f7d8f7622120,supervision,ffeac099-6d99-449e-8ef4-524f0ba9e344,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
5994336d-b52e-4cf4-975e-6f690bea210e,supervision,ffeac099-6d99-449e-8ef4-524f0ba9e344,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
75979833-9066-41bf-82ff-03406bb48311,supervision,ffeac099-6d99-449e-8ef4-524f0ba9e344,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
b5ae383f-cf2e-420e-a80c-7a9ae7588c9a,supervision,cd63a93c-d1b9-4d35-be94-4fc909da9878,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
2ab694a4-43e1-4bef-ba61-82bc225e9027,supervision,cd63a93c-d1b9-4d35-be94-4fc909da9878,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
34e1d1a8-c521-4b63-83f5-568af8081a36,supervision,cd63a93c-d1b9-4d35-be94-4fc909da9878,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
a019072b-0f40-4ec3-83a1-45b22211f666,supervision,6fdb12d0-2ffb-4283-941f-cba3402d15dc,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ce362b94-6316-4e4f-a0e7-e919084314e8,supervision,6fdb12d0-2ffb-4283-941f-cba3402d15dc,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
b8fa82c4-1294-4faf-b519-2af511b10b70,supervision,6fdb12d0-2ffb-4283-941f-cba3402d15dc,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
e5019524-7b34-43c5-9a08-6ab2e69e1ba4,supervision,fcfada4b-cec7-4662-b914-b4e6d35d0052,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
d6268ef2-ec79-46d1-9c6e-d40c20fc38e8,supervision,fcfada4b-cec7-4662-b914-b4e6d35d0052,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
705bc874-ee83-463b-b909-fc93daa2b185,supervision,fcfada4b-cec7-4662-b914-b4e6d35d0052,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
fefe024d-032b-420a-9f7f-7a40ccc10184,supervision,09e40768-b54f-435d-996d-2895aae6c5f0,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
972e6550-b603-4197-9c3b-3f020401065a,supervision,09e40768-b54f-435d-996d-2895aae6c5f0,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
054ef4b7-dcb5-48ff-beeb-3a225edd78f2,supervision,09e40768-b54f-435d-996d-2895aae6c5f0,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
6679d623-6436-46c0-b3d2-dc8b7f00e131,supervision,12fc74d6-0b25-4016-9486-a5c294b4d680,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
2783bac0-41c6-4740-be02-4f513e3ee263,supervision,12fc74d6-0b25-4016-9486-a5c294b4d680,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
8979709b-f822-4894-abe8-21faa974a326,supervision,12fc74d6-0b25-4016-9486-a5c294b4d680,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
0b6d7643-b86a-477d-8869-135e4b65bd51,supervision,0dcb9a16-2c5e-47e8-be4c-5a65fa98477e,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
f0b38e11-671b-410d-8c65-803d494cefe3,supervision,0dcb9a16-2c5e-47e8-be4c-5a65fa98477e,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
b0e42d35-a437-45e2-a8bc-0e512fd402c5,supervision,0dcb9a16-2c5e-47e8-be4c-5a65fa98477e,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ec97679e-bf4b-4d6f-8df2-450918a1984e,supervision,0dcb9a16-2c5e-47e8-be4c-5a65fa98477e,2c3e59f2-6630-4e6d-b98a-4ed427ed778d,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
c46a60e7-c1e6-4869-8068-bee3b3859b01,supervision,8ad9470c-d58f-4e2e-b951-f3df7e0a1115,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
6bc60fa5-d1b4-41ff-88b2-f973de3bca26,supervision,8ad9470c-d58f-4e2e-b951-f3df7e0a1115,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
67e68d3c-a19b-4db7-afe9-ccefb217d309,supervision,8ad9470c-d58f-4e2e-b951-f3df7e0a1115,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
3de1cf9a-0d92-44f4-a66c-48fdbfb8f5f1,supervision,c4726dcd-dfc3-4075-8ce4-36a715db314b,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
92de4cab-6b8e-4444-ade1-40eab8e5b69f,supervision,c4726dcd-dfc3-4075-8ce4-36a715db314b,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
fba54e52-f56c-4983-a1d6-c763c3c4e2b8,supervision,c4726dcd-dfc3-4075-8ce4-36a715db314b,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
1fca64fb-1d7d-493e-bb46-a8d2ce86684d,supervision,c4726dcd-dfc3-4075-8ce4-36a715db314b,2c3e59f2-6630-4e6d-b98a-4ed427ed778d,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
e5e014df-faaa-45a3-b3d1-789c705f4447,supervision,a486aafd-3236-4c0c-9d13-b0f6d1cbc10c,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
1d3aa75a-bb28-4ecf-9917-f33d6660f723,supervision,a486aafd-3236-4c0c-9d13-b0f6d1cbc10c,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
12c194a5-388e-4fcf-b43e-de7472fbea9b,supervision,a486aafd-3236-4c0c-9d13-b0f6d1cbc10c,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
14aef50f-4fd7-4b64-ab24-835fb37aed79,supervision,bfee0a7c-bb85-4cc2-9990-dc8a60832427,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
8e6c7fe6-c89a-4bb7-bbc4-9f5ce717edef,supervision,bfee0a7c-bb85-4cc2-9990-dc8a60832427,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
f8943c38-c03a-4b11-88a3-dc271771281d,supervision,bfee0a7c-bb85-4cc2-9990-dc8a60832427,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
5aa720e3-d275-4214-acec-54f74838e5d6,supervision,feac366c-e1a2-49cb-8440-33b443191f36,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
1f3f5145-4f2c-4660-b079-6ceafa9a6a86,supervision,feac366c-e1a2-49cb-8440-33b443191f36,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ba70a160-cc55-401c-bf96-a4af2234a0d8,supervision,feac366c-e1a2-49cb-8440-33b443191f36,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
3a51b17f-1df7-4417-b259-eb3a243ed7f7,supervision,c6a22944-4c85-4854-95ea-35a68dca0182,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ab901315-da91-4ee9-991f-7dc3cd9535a5,supervision,c6a22944-4c85-4854-95ea-35a68dca0182,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
a0442b44-b412-41ef-a7c1-c2bdbf679313,supervision,c6a22944-4c85-4854-95ea-35a68dca0182,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
60f8d614-873d-40e5-a057-530d4ea22081,supervision,014584ea-7f92-4969-8476-16a491f2187f,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
dd23ff69-18e3-4472-998a-d8eb52249608,supervision,014584ea-7f92-4969-8476-16a491f2187f,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
52ed7c59-7275-4367-88db-f5b533b4acc3,supervision,014584ea-7f92-4969-8476-16a491f2187f,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
40d9ebfd-9939-47c5-8357-1afae28c36d0,supervision,2c8e8207-0b3a-4397-8a4d-34a9df92e8ed,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
94d10d91-da10-4539-b4fe-8e60bdabbfe9,supervision,2c8e8207-0b3a-4397-8a4d-34a9df92e8ed,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
5077409d-8d7e-4228-809a-b20c3bf49c17,supervision,2c8e8207-0b3a-4397-8a4d-34a9df92e8ed,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
be843e5c-1517-4b9e-8998-f4c5d9a8ee8c,supervision,2d8f8ecf-6950-47c7-bf0a-07dffeb06d66,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
580bf2a1-fc3a-40e0-b94b-e1da2aa08235,supervision,2d8f8ecf-6950-47c7-bf0a-07dffeb06d66,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
c623e2a3-22fb-4b05-b199-91daa1f0d707,supervision,2d8f8ecf-6950-47c7-bf0a-07dffeb06d66,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
35f97ffc-1182-46fd-8cb6-7e4d872d2fae,supervision,de5a4ac9-331a-45fe-a38f-b39392a47a46,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
f6766f3d-e34b-4750-8c92-e89cdbeb4993,supervision,de5a4ac9-331a-45fe-a38f-b39392a47a46,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
dffba7fb-82b0-409d-a753-47708801139b,supervision,de5a4ac9-331a-45fe-a38f-b39392a47a46,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
74fcb3ce-f41a-43ea-80ef-e25f2556e960,supervision,36b1b512-bb83-4a29-9d17-f3fea7b0900b,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
67b592ed-4701-403a-bebf-6e7b0da16fed,supervision,36b1b512-bb83-4a29-9d17-f3fea7b0900b,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
74a22d68-38b8-43b3-b2fc-4338a0e90889,supervision,36b1b512-bb83-4a29-9d17-f3fea7b0900b,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
b80f739d-9f6f-4303-90ab-9d86b501923b,supervision,0faed3c5-1b0e-4a52-aa32-77a7c8c60e8c,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
ef37437b-624c-485d-a517-79e0fc1d490b,supervision,0faed3c5-1b0e-4a52-aa32-77a7c8c60e8c,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
6998d976-a516-4af9-b8c4-928b25d52883,supervision,0faed3c5-1b0e-4a52-aa32-77a7c8c60e8c,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
8395c406-9d4e-47af-bd7a-ce12de933db7,supervision,c98d22e3-c36a-4300-a60a-dc71a9a60cb3,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
019521d8-13ee-477f-986e-cf607ee1a8b7,supervision,c98d22e3-c36a-4300-a60a-dc71a9a60cb3,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
c30ebff7-dc63-4cf4-a60c-b2a1cf4ebb66,supervision,c98d22e3-c36a-4300-a60a-dc71a9a60cb3,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
e4c7a2c5-c1a1-4189-8121-61b2ab847f9d,supervision,ef4fcda8-0fcc-4064-83e6-d7beb6b81596,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
19f33f7a-e5e5-4db4-a000-df13d45bbdce,supervision,ef4fcda8-0fcc-4064-83e6-d7beb6b81596,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
58154dd5-2b2c-4258-9ab4-563baff04458,supervision,ef4fcda8-0fcc-4064-83e6-d7beb6b81596,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
3fb06137-3abc-41c4-9460-66798f06f625,supervision,33503e8d-c222-4244-9392-5d6a3fd36195,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
bb4ec995-c6be-4c89-b75a-ca082313150d,supervision,33503e8d-c222-4244-9392-5d6a3fd36195,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
25b5ef3a-60b0-424c-9c9f-f3eb2527818d,supervision,33503e8d-c222-4244-9392-5d6a3fd36195,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
e6e270b7-74a9-41cb-9997-a5024fb1587e,supervision,8c7fe11c-0cb4-4e40-ad9a-de7cb777a1e8,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
cb2dc3e5-aa25-4235-b878-896f92a6f061,supervision,8c7fe11c-0cb4-4e40-ad9a-de7cb777a1e8,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
007479eb-cf1d-4f9a-a6a3-8b064b4dd197,supervision,8c7fe11c-0cb4-4e40-ad9a-de7cb777a1e8,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
5283d8a2-e6b5-4792-b9b9-1c4bb957730d,supervision,093aa6a8-20a5-4b0b-89c9-16d5b7b5ee83,185db8f7-ee35-44d0-8b40-6de12489ae77,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
8fd14251-3dfd-4fc2-8d6d-a021b603e03b,supervision,093aa6a8-20a5-4b0b-89c9-16d5b7b5ee83,d8ff49b1-96e7-4710-9511-289f490f7577,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
2fc256fa-00db-4621-b19f-7916ae9a71e5,supervision,093aa6a8-20a5-4b0b-89c9-16d5b7b5ee83,b6134c01-cb37-4303-85f0-8c8eab9d3cec,418bdc1d-c303-4bd0-b2d3-d8901150a983,,
