facilityid,programid,active,startdate,locallyfulfilled
1b43d4f5-54b3-4c15-872c-9b88890772bc,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ff1b029b-64fe-4a1f-a1d5-0a0c0dc19924,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
af8537aa-045f-4593-8cd1-4a180f2e82fd,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
03a8dd8e-aa82-4298-9763-c212b5052cef,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ba8738cc-601f-4337-aeda-a6672159d983,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e3077f90-70c8-4377-a2a1-fc5eac796121,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e017e32a-5d2b-446b-a635-9cdf6d654138,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7d9bf651-4ee1-4fce-94d2-6ee4d8557de5,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1d91be78-2fef-46cb-80da-071ab5578aeb,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
30abd893-e675-48f1-94b5-7a13ef5e5bac,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f5bed079-d022-4417-b9fc-617074fd4929,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7a4f38a2-3714-480e-9803-e0ecad971546,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e981b8fa-4122-422b-b003-b5fcd99fea57,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7931149c-d176-4e55-acb4-f6e15db05ca1,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f58ab8a2-15e8-4bbf-a2e5-f045548ad48a,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
937549e1-571f-4ef7-bc1b-348de93b257d,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
cdf5ccaa-82e4-4074-9682-13ad4d916262,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
6cc009e2-f2ee-4f0a-87ac-522963d0164d,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
d829cd12-353f-40a2-b821-b946ec12afb4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
238dfaf1-3271-4be7-a295-7d702627ad85,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
82fd73b4-5736-4581-9139-5ee56e9f42a6,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
97c164fe-5997-4f23-8849-8693aeec087b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c40fef0a-dcf2-4119-b425-78a479e4a87b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e958726a-704e-4db9-bac9-dff857fa9670,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
bddceb5a-eb94-402b-bb8b-b2d82be839b9,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
098f0484-b546-4a6c-8f90-74f3b55e2569,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
bceb7bda-6a86-4d15-b087-b718ad9db895,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f58cad24-a883-49c7-bc71-52e1cd747290,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
8582ad0b-fe84-4221-9693-20ebc12a8e4c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
162e07f7-c90c-4014-8d72-49666dab672e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e0125b9b-2216-4b77-8a31-f0ae0e6ea8ae,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9afdc249-80e6-4edd-ac7c-707d1c6dffa4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1decc904-7358-4365-b833-6695783503b1,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
6b3fb2dd-eee7-4e98-afc8-2955e9b05d4e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
74e87ff4-6298-413c-b7ee-347c72e6a2df,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
76f77091-0da7-4dce-9dad-973f7deb9969,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
78d9ed01-adab-4a16-9493-2aceb9c1f4cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
8be977b9-e81a-4a9a-8caa-ba45801c400b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9e5ded06-b036-4a73-bbc8-90a7b66d5a81,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
914a3e02-76e0-4d4b-abf9-7a31833d1655,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
daee9f4f-20e9-4441-94be-2bd02b35adac,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7fdb61ea-7892-4a3a-8dbc-ea115dcf87a6,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e33808b9-04ba-41a4-800d-2cb812dbe0b4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
537a213a-19ec-474d-97dd-806cd7ff7cb0,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
797e6c03-5fe6-4c60-946a-2699e21daa63,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
61c9a111-06d1-485b-84d7-c71449fb7773,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
0c8ccb07-2891-4e73-a297-2d036f47ca98,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
cd854db4-b938-400e-b91d-8c2730246d44,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
4306d790-0621-4b43-a9f9-5b302d8e2cb0,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
43f1b1be-534a-491d-80dd-bc27a6673e31,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c4568b56-f226-4f25-9c77-617611a9ce75,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
03624015-6745-4200-9342-90acfe543cac,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f8af07d2-81f8-403d-a441-dd3d0c9326c6,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1eaa7c71-ff09-4740-b10d-bf4cb0e78e7e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b21d6153-d833-481a-bffa-7d33c31f8085,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e7742bbc-d49d-4277-8dac-6147a9e11f71,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
54cc2cea-2fe0-4c29-a630-25079afadd3e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7adfa307-f4a9-48b3-995c-08b3f422fd27,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e17c7dc8-3175-40c1-821f-dbf63e899b10,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
0b5ccdd0-9262-4049-b6a3-c78d204d13de,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
48789b9f-2b8c-41f4-a5d2-1672e5f678c0,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
bbd2eba0-24d6-4e06-bfb4-ee8713eb6c21,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
608f46cf-43ba-4604-a1c2-db31f2dba7ad,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9584f28f-7686-4f4d-8077-b4998b9b6197,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
0a5f6a56-1d3b-46f3-9b91-ae5f64a5b9b8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
d5e99951-f7dd-47ab-9310-c8de0d77ac8f,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
07cf19a5-7e84-4d10-92c1-e9e2e549b59f,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
0e106679-4eec-4bd0-9a73-cbfb6b556b5c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f2408923-abf7-4d7f-ba5a-83328533618a,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e2e9488a-75ae-4358-905f-e0266f113fc8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
15723574-34e6-4f84-b8a4-f4894058a815,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f8c960a7-b881-4b36-bd33-d38210646edc,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
d1a0fc90-584e-4076-b6ae-2db38a26b675,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
caf428f9-5b73-42ef-8a3d-72d6595432b5,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c5ab8bce-4497-4c24-be39-cd4cacc7cd99,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
3ca1722d-b2cb-4d7e-b639-4d11294ed7fa,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f57e4370-6327-4741-968c-e3be4c53b1e5,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
2bcabdc2-26e2-45a1-8444-0b622b780ac3,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ac93952c-ab00-4ab5-b74b-f23c70c8d71a,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f3c57005-e465-419b-9b18-c878c741a65e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
a6da5225-ae17-4ca0-81ea-4dd6d6725bfe,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
cd1283a3-b828-4ea7-a6c4-9ee9c766e210,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
91c55d22-0162-47be-a37e-75bbe94904c5,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1c5ecda4-62b8-4c6d-a125-e5921005b48b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
d5ff8fd8-df70-4e0d-b5fe-55d863603758,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
715d492d-9116-42cd-b6ea-86493483eee4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
a2155ae7-6c61-4f27-a502-b60d5b3f4510,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
64b1c9a1-f478-4139-9cb0-494aea734be5,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ffb6e7b8-daf9-4f34-94ed-d6b2d2bd9bd4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
db9ba392-c845-41f8-b7f3-094b3ce663ee,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
86c0969c-e5ff-4abe-8b88-ac82015a5c80,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
a635bbc6-b54d-4978-a521-e60629c59608,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
446f81d3-61ff-4052-bbd3-0a220866e8fc,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
6850484b-33d9-4016-99f6-e5860c4895b4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b537bdb9-d137-4417-a9ae-162dfbf093bb,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9496e4b9-c84e-4a4a-8f30-c2a5a4b513b4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
365c29a8-961d-4331-90f6-6f375b51c098,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7346cc4c-408c-41b3-9886-89d24d1e288b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
d9b2eab3-b21a-4bf7-a007-a919e26abec3,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
5a717cab-c1b9-4f68-a9f1-cfad6095afcf,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c25427c3-6b9a-480c-8cb0-c53291b26e96,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
3cc143c5-b21f-4264-bd79-2cef44e3d71c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
4243281d-3dd7-4d05-bb31-8b987d6964bd,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
227615c2-7294-4bf2-8480-9d7312a27f7b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f873cf32-1dbe-4ee4-994d-4f28d439f530,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
64189f18-1272-4f12-8a48-7ef6a46cf49e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
be8689a9-940c-47c6-aea9-c323688df93e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
3f6cb445-dcb0-4e9b-bf65-28668459de0b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
5f8ca836-8a8b-45f5-b05d-dd9d601eabd2,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
dc8b758c-b262-4641-a658-8a9169d95d93,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
72b49c03-ea3c-4948-abdb-7e06129227e8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
84c81870-edb6-4b15-8cf4-be6344145a42,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f17d1341-9e5c-47d5-a22f-91006bdfb186,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9284edc1-1dd0-406e-b1be-2d8fde959df8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1efa0282-c5ed-4b99-bca0-c8c0df9c6062,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
d70c9a61-46ed-4c0e-8d14-6b5605d58947,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
fcf76260-7e0f-477a-9c5d-666acc255914,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ed324078-8229-4f16-b588-0b8c6acfd446,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
17426115-1f33-4575-9eec-3134f3492e73,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
670dd27b-4192-4210-a77b-8d3e7f7c3ae4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
71e6873f-187b-4113-a648-d0092c436af9,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f6d3b09d-da42-4535-80db-5b38620dfcc3,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
8492598a-997f-49ed-9e5e-548469024336,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1a14bc9b-ece0-4531-b195-d93da01b2ae6,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
95732d74-ae7b-4f30-8246-684e0272eefb,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
cb5cadad-46e8-4142-acd0-51dfdc43a978,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9eda594b-5aec-477f-9a30-1f5d0bab0332,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
59122576-c841-47ff-9747-51715fe68903,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ef1db3b4-b12d-46da-9394-ea555710895d,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
38356f01-87ca-4024-9f4a-8ceeeee9821c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
788b834b-cd68-4988-9a8c-198217465b51,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
0db00bf2-bfb3-4972-a0b2-1296415ca8b8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
d10ca561-b9f3-47b2-a10f-f16e98032f64,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
43aab15c-fedc-4147-81f1-2c4ad225ed09,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
8582a9e5-e3bf-4889-a4b0-67db75f061a8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e941f2bd-c6c8-453e-a0f1-3c3922d12745,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f2dbab01-88c7-452d-8448-26533587e3cb,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
35667c65-b28e-4569-894f-e31fd53754b8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
55fe0751-cb09-401a-842a-0e1ad630efa0,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b99944c9-0454-489e-9161-49507556e13a,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
fc14ed33-0c65-42f5-b686-58ed75b76e66,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
30268a74-883c-431a-895a-f6cc98d8e801,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9c1853d8-f28f-4ad1-b1ad-f2900748a085,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
49772fd1-5300-464d-9c5a-ff1f01222054,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
29611e07-8b84-4033-861a-5d8cd024402c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
2573a8f6-c57a-4187-bb98-cadcec7cf3df,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
52969973-f85e-45d6-8387-eac4b5bcbe4e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
a411b58c-d423-4858-bfe9-815ae554b3f4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
0f9b9cb1-257b-405f-b9d3-5bdf91b7ec60,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
3249f35e-870e-4591-a389-1ac029d74823,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
58c5be85-c596-4285-b032-94f6d1362077,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
488b5f3e-1a69-490a-9cc5-e2e014f2f826,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ccdd0e0b-2ee8-4214-b587-0a2718adbb0d,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f9914914-f601-44e1-b689-53773054a779,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
cfd98b62-d037-43ac-975f-d443d6d84ba0,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
646add25-87a4-4ba3-bfa4-39db10ff15de,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
11494c9f-779f-42ea-96f6-af890d975beb,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7df9f150-7fe8-4106-9361-d33e3ddfb115,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f4e7928b-79c1-400c-9996-fff7341a96b1,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
18f4cf7d-59ce-4e27-9acd-a20086a5fe0b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f9de5b9d-5f91-4fcf-977e-39b25649144e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b60997ae-16dc-4c62-b40e-d5cf0d39d7f1,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c9708d7b-a6ef-4507-9981-ed84e0b73c77,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
2213e4f8-87e1-43d0-9f87-c80d19d3064b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
3c88c26d-69c5-4aab-ae5a-a166bb900008,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
14979116-ee44-4632-a7b1-4e6152e2b8c9,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
582c0cf5-2408-48c5-a412-85b88c210bf8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
5af873fa-2bfe-4c05-8d62-8c83a584adb0,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f2b83624-cbf2-495b-be9d-c358c3d21772,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
504210ac-504e-403f-b035-ce7b269e1f76,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
01a19319-2644-40fe-9b56-7a601067ef4b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f0954cc7-9ff3-44c6-9aee-80581b9adc59,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
4fe1919a-d3b6-417e-aa93-82a6e8d8ff92,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
2c927cab-8e2a-49bf-b537-f061d9cdbf0c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
261b7795-d028-44b7-a172-b89e39975c18,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
01d685ab-b52d-434d-a1da-7f2ff441969b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
26b68047-7227-48eb-90cf-7a1e2407d0b1,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
60bde5dd-4066-438e-a32b-9cfb73e3b782,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
72cba086-e54f-497a-bf34-06c974b86b8a,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b3c41f1c-365d-4d83-93e2-d179af21b8d4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
de6c4e39-6003-48e5-b999-1dab995d57b0,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
4a1e5bbd-ca44-4162-98b0-e78cd33de2c9,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
bff2df9f-1776-44bf-8203-d7bb375a5a1c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f98d4598-9d8f-4114-aaa6-50733c64d013,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
11dde30b-bfef-4678-932e-258108214e8c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
3150190b-0cdb-4518-ac4a-c7acee6cf5bc,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c47d58fe-684b-4ad9-95d9-37822fb68c76,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
a6261cfd-6631-4553-bfcf-e8fa2d6732e8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b4f73417-8880-4705-bc8e-ced2ee4efaf4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ae9e2f93-3eae-49f3-bbf6-f46e601b8975,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
2103f77f-fc5b-4c79-9043-c3e49f4394ac,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
dbbfde59-9e60-4f50-bf9b-2b8ba1bb2ee1,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
fcc653a1-3a40-476e-a036-e86d005b3c8a,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c7e68ddd-b505-411a-adaf-732514c21fd9,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c5cc701a-7c33-46fe-b2a6-e2ac5c4beae5,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b2bcdc50-82d9-4e68-b87f-b0aba5958a79,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
56909636-f865-4927-8745-8509aa981a62,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1c0bc9d0-3fc3-44f2-966f-3cb4d12c33cb,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
4af5e403-231f-4acf-b1f7-9e6f26485482,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
9fceebdf-3498-401f-b48a-fe4c1318d90c,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
c25e2c80-a970-4932-8236-ad2dc6f1b58f,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
942dabeb-5d73-4bdc-94a3-6d5d7ad13360,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f04ce5a1-fb9a-4161-afa6-fdec04031692,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
3012f317-d5c9-46cd-b052-8d709c4e3f26,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
dc018033-c372-4831-9b04-559307db91b4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
2f53a77e-9288-4c81-a868-d8bcdf8dde19,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
910e978b-19fc-46ac-bb1b-02a71261e561,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f10ee851-398b-4d59-960a-03c7994e32f3,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7365aab1-9748-4253-b47d-3c6a6c2a2fda,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
0b7159a3-125c-4cf5-930e-8fbdbfa11587,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
dbbb0aca-7258-4856-86c9-b7a49edf7f48,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
63068f6a-d760-4d53-9cb1-0e67e69bd9cf,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1c4a3121-7636-4c7e-a68d-91e4c522205e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
1685e564-c8f0-4789-8c0f-f2a147da4c6e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
8719f795-60ae-456f-b36e-e59b69561414,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
dd04b2b1-2d16-4646-bae9-41a56d0deb43,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
674f3ece-381c-480a-9b37-63f08cbc7908,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
fe56b438-dff7-44e8-8902-03135597519e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
45672c93-7622-4544-9120-ab41f71214f8,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
adaad86d-0ced-4cf5-be37-6ebfc72e51dc,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
99cad747-60eb-4be2-9c9c-3e8a0ea65d02,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b0342de3-f988-46b0-85a0-7cc14809f208,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
b9d12995-d7e4-4be4-b878-e1676a4fa5dd,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
eeb54311-d8ae-448c-9640-c2eb6885166b,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
f932130e-1fd3-4f2f-a7d8-a5544b3588de,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
702daf5a-6d35-416a-b3af-98081affd19e,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ebbfcb19-f378-46ff-8378-d2f6468cbf12,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
35b012a3-7d05-4fad-9fd7-32abcc7f442f,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
5fc5359b-a999-411d-91ff-e326804a7383,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
af75a1bf-b051-4370-a291-79bff159be62,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
7bbbdc4a-6aab-45b7-9adc-646a1b8c4425,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
261cbf81-a55d-4977-ac8b-cbed84a747b2,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
e8f0c5cb-e047-4760-abbe-dba571fcbdb4,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
ea9230b6-50c9-49fe-89f5-4b554c6be808,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
bc5c7e4d-76a0-4d39-a4f6-20140c597093,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
571aec62-d95a-4702-a754-f58cadfa9324,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
6308e354-8b26-48d1-868c-f3b1f946e3d3,418bdc1d-c303-4bd0-b2d3-d8901150a983,true,,true
